url,name,description
https://movie.douban.com/subject/1292757/,木偶奇遇记,孤独的木匠爷爷这晚亲手制作了一个木偶男孩——皮诺乔。可能上天眷顾爷爷，午夜，蓝仙女显灵了，她让这个木偶男孩具有了意识，能像其他男孩那样跑跑跳跳了。获得了生命的皮诺乔兴奋不已，很快和屋子里的小动物交上了朋友。早上爷爷起来见到皮诺乔惊讶不已，他十分感激上天赐给他的礼物。然而，皮诺乔很快就发现了自己和其他男孩子还是不一样，他没有肉体，不会疼痛，只有冰冷了木制躯体。他开始不满足于现状，梦想着找到蓝仙女让她将自己彻底变为一个真正的男孩子。于是，他踏上了旅程
https://movie.douban.com/subject/1306729/,航运新闻,妻子的死让高尔（凯文·史派西 Kevin Spacey 饰）一蹶不振，没有妻子陪伴的生活高尔一分钟都不想过下去。在姑妈艾格尼丝（朱迪·丹奇 Judi Dench 饰）的劝说下，失意的高尔带着女儿邦妮（Alyssa Gainer 饰）回到了位于海边的老家。?在那里，高尔接受了一份新闻记者的职业，专门报告船只航海方面的新闻。和期望不同的是，陌生的环境，阴森的老宅，险恶的地势，这里的一切让高尔更加的抑郁和消沉，但随着时间的流逝，高尔竟然对这曾经让他厌恶的一切渐渐产生了感情。同时，漂亮女人薇韦（朱丽安·摩尔 Julianne Moore 饰）的出现让高尔的心中产生了久违的柔情和爱意，世界上没有无法治愈的伤痛，一切都在朝着好的方向发展着
https://movie.douban.com/subject/1309059/,艺伎回忆录,根据美国作家阿瑟-高顿的同名小说改编。故事以第一人称展开，时代背景从1929年开始延续到二战结束，女主人公回忆了自己从小拼命挣扎、历尽荣辱的人生经历，有着一双蓝灰色眼睛的小百合（章子怡饰）出生于贫穷小渔村，被卖到京都一家知名的艺妓馆。小百合在那里学习了舞蹈、茶艺等，渐渐成为当地头牌艺妓，同时也不断受到京都第一红妓初桃（巩俐饰）的压迫与挑战。一个偶然的机会，全日本最美丽、知名的艺妓真美羽（杨紫琼饰）要认小百合为“妹妹”，此举从此改变了小百合的一生
https://movie.douban.com/subject/1304585/,BJ单身日记,布里奇特?琼斯（蕾妮?齐维格 饰）是一个32岁的单身女子。她的工作及生活都是平淡无奇的，她唯一想得到一份真挚的爱情，就算有一众好友在身边及时安慰，布里奇特还是没有好过点。新的一年里，她要过一种新的生活。她选择用日记把自己生活里的点点滴滴都记录下来，她开始变得喜悦起来。这时在她与风流倜傥的上司丹尼尔?克里弗（休?格兰特 饰）产生了感情，丹尼尔原来早与女友订婚，使布里奇特伤心不已。高傲却真实的马克?达西（科林?菲尔斯 饰）也表示对她的爱慕之情。布里奇特周旋在两个男人之间，不知如何选择。
https://movie.douban.com/subject/1296079/,安娜·卡列尼娜?,　故事发生在十九世纪的圣彼得，安娜（葛丽泰·嘉宝 Greta Garbo 饰）嫁给了拥有显赫身世的丈夫卡列文（巴兹尔·雷斯伯恩 Basil Rathbone 饰），尽管过着锦衣玉食的生活，但安娜和丈夫之间并没有爱情，一颗渴望滋润的心灵在日复一日的困顿生活中逐渐走向枯萎。之后，安娜遇见了名为沃伦斯基（弗雷德里克·马奇 Fredric March 饰）的英俊军官，沃伦斯基的存在点燃了安娜心中的火焰，她熊熊的燃烧着，奋不顾身地投身于这段为世间伦理所不容的恋情之中。卡列宁强烈的谴责了安娜的不忠，勇敢追寻内心情感的安娜离开了丈夫，投向了沃伦斯基的怀抱，让安娜没有想到的是，她和沃伦斯基的幸福生活只维持了极为短暂的一段时间，当沃伦斯基将他的虚伪和自私暴露无遗之时，绝望的安娜亦来到了生命的尽头
https://movie.douban.com/subject/1296805/,无语问苍天,本片根据纽约市的英籍神经医师奥利佛·萨克斯（Oliver Sacks）的同名回忆录改编。1969年，羞怯内向但对实验充满热忱的脑科医生马尔科姆·塞尔（罗宾·威廉姆斯 Robin Williams 饰）来到纽约市布朗克斯区一家医院，对院内的强直性昏厥证患者进行治疗。在护士埃莉诺（朱莉·卡夫娜 Julie Kavner 饰）的帮助和鼓励下，塞尔医生对病人大胆用药，使一群昏厥几十年的患者重获新生，尤其对患者伦纳德·洛（罗伯特·德尼罗 Robert De Niro）效果尤为明显。但令人意外的是，患者们在苏醒后不久，又纷纷出现了病情恶化的趋势……?
https://movie.douban.com/subject/1291868/,情人,1929年的越南是法国殖民地，简（珍·玛奇 饰）是一个15岁的法国少女，在西贡女子寄宿学校读书。每逢假期简便回家，母亲办了一所很小的学校，收入甚少。简有两个哥哥，大哥比尔吸毒成瘾且横行霸道，二哥保罗生性懦弱，常受大哥的欺负。一天简一如往常一样告别母亲乘上渡船回学校，在船上遇到一个坐黑色大轿车的阔少爷东尼（梁家辉饰）。东尼是华侨富翁的独生子，东尼喜欢这名白人少女便去搭讪，两人便搭上了。简在寄宿学校里知道有的女生在外卖淫，她也想找个有钱人试试，因此很主动与东尼交谈。上岸后两人逛了西贡，还一起上馆子吃中国饭菜，东尼并用汽车送她回学校。第二天刚放学，黑色汽车就等在校门口了。简和东尼很快就坠入爱河。东尼把简带到他的公馆，这是中国富人们常用来金屋藏娇的地方。他俩在这里幽会、洗澡、玩耍。有时晚上也不回学校，校方只好通知她的母亲，然而
https://movie.douban.com/subject/1820156/,我是传奇,2012年，人类被不知名病毒感染，纽约成为一座空城。Robert Neville（Will Smith 饰）是为军方服务的科学家，也是对病毒有免疫力的幸存者。白天，他带着狗Sam在街道上寻找食物，用广播寻找幸存者，在实验室里研究治愈病毒的方法；晚上，他只能躲在屋子里，因为那些感染病毒而没有死亡的人们，成为了“夜魔”只能夜晚出来活动，丧失理智，会攻击所有的人。?某天，Sam也感染病毒死去，Robert Neville陷入了前所未有的孤独。当他准备和“夜魔”们同归于尽的时候，另外一个幸存者Anna(Alice Braga 饰)救了他。Anna相信山上的隔离区还有幸存者，但是固执的Robert Neville却坚持守在纽约。又一个晚上，“夜魔”攻击Robert Neville的住所，此时他的研究已经获得成功，但是只有坚持到天亮，人类才能得以延存。
https://movie.douban.com/subject/1950148/,赎罪,"1935年夏天，来自一个宽裕的英国小康家庭的13岁的少女布里奥妮（斯奥里兹?罗南 饰）刚刚开始尝试写作,想象力丰富。一天，她暗中发现仆人的儿子——罗比?特纳（詹姆斯?迈克沃伊 饰）和她姐姐塞西利亚（凯特?奈特莉 饰）之间有暧昧关系，而且发现他给她写了一封充满情色意味的情书。布里奥妮丰富的想象力虚构着各种可怕的事情，浮想联翩。当她的表姐罗拉被强奸后，布里奥妮相当肯定她看到是罗比做的，这次指证使罗比蒙冤入狱，留下伤心欲绝的塞西利亚。?第二次世界大战爆发了，出狱后的罗比和塞西利亚都投入了保卫祖国的战斗，布利奥妮放弃到剑桥升学成为一名军队医务人员。没有人能理解她的做法，只有她知道她怀揣着巨大的秘密和自责。她鼓起勇气，想把这秘密解开，能真正赎罪和得到宽恕。然而，世事幻变，出乎布利奥妮的预算"
https://movie.douban.com/subject/1296973/,最后的莫希干人,1757年七年战争期间，英法两军在北美殖民地激战正酣。军官邓肯带队护送长官之女可娜（Madeleine Stowe 饰）前往威廉亨利堡，半路遭法属印第安人埋伏，莫希干族最后的战士——金卡加（Russell Means 饰）、安卡斯父子与白人霍克依（Daniel Day-Lewis 饰）出手相救。但抵达要塞时他们发现这里已陷入战火，要塞长官门罗与邓肯做事强硬，不肯放走民兵自降战力，并将霍克依监禁，可娜这时已同霍克依相恋，但却无力援救。英军战事不利弃堡投降，印第安人马瓜带领族人向英军寻仇，可娜与霍克依失散后被马瓜带走，霍克依、金卡加、安卡斯一行进入马瓜族人的营地，以期带回可娜。
https://movie.douban.com/subject/1293603/,法国中尉的女人,维多利亚时代的英国小镇莱姆，年轻的绅士查尔斯（杰里米艾恩斯 Jeremy Irons 饰）在海边的悬崖上邂逅了一个神秘黑衣女子（梅丽尔斯特里普 Meryl Streep 饰）。听当地人说，黑衣女子名叫萨拉，因为曾与一名法国中尉有染，所以遭众人非议，被称为“法国中尉的女人”。不过，查尔斯却对这位遗世独立的女人颇感兴趣，尽管他已经有了一个贤淑的未婚妻，并拟定了婚期，但他还是抑制不住萨拉的诱惑。两个人在几次试探后，终于开始幽会。萨拉对查尔斯讲述了她的遭遇和经历，但这一幕却被他人窥视，于是偷偷摸摸的私情面临公诸于众的危机……
https://movie.douban.com/subject/1292625/,绿野仙踪?,小女孩桃乐丝·盖尔（Judy Garland 饰）随叔叔、婶婶住在堪萨斯州中部的农场。某天，龙卷风袭来，为找到心爱的小狗，桃乐丝没能及时躲藏。强大的龙卷风将桃乐丝藏身的小木屋卷入空中。不知经过多久，小木屋终于落到地面，而且把一个邪恶的女巫也给压死了。在善良的北方女巫的指点下，桃乐丝和小狗启程前往魔法师奥兹（Frank Morgan 饰）所居住的翡翠城，祈求他能帮助自己回家。路上，桃乐丝遇见了没有脑子的稻草人（Ray Bolger 饰）、缺少心脏的铁皮人（Jack Haley 饰）以及胆小如鼠的狮子（Bert Lahr 饰），为了实现各自的愿望，他们随桃乐丝一同前行。一路上经历千难万险，更有邪恶的西方女巫处处阻挠，他们的愿望最终能否实现呢？?
https://movie.douban.com/subject/1439126/,城堡?,土地测量员K（Ulrich Mühe 饰）在冬夜里抵达某个村子，以便执行附近城堡委托的工作，他在一家客店安顿下来之后一位年轻人到来向他索要不存在的许可证，以此为开端，K为进入城堡而穷其所能。第二天，一对双胞胎助手与K汇合，但他们对自己的工作一无所知，城堡方面在电话里声称K等人永远无法进入城堡。城堡的信使巴纳贝随即赶到，表示可以为K提供帮助，K被指引前往旅馆面见城堡的重要人物克拉姆，K试图通过克莱姆的情妇弗里达达到目的，他与弗里达发生了关系并订婚，K与村长相谈得知自己工作的由来，并因村长得到了学校的工作，他和弗里达暂时有了栖身之所。K再次拜访巴纳贝家却造成弗里达的绝望，进入城堡的希望仍然渺茫……?
https://movie.douban.com/subject/3236681/,安妮日记,影片讲述花季少女安妮·弗兰克（艾丽·肯德里克 Ellie Kendrick饰）为躲避纳粹和家人一起藏匿于密室的生活记录。两年充满恐惧和迷惘的密室生活，让写日记成为了安妮生活中最大的乐趣。她认真的记录着这段辛酸岁月的种种苦痛和弥足珍贵的欢笑快乐，自由的只有她的思想。可不幸还是在两年后降临在了这个家庭，他们被送往集中营。坚强乐观的安妮和其他家人朋友都不幸遇难，只有她的父亲幸运逃生。战争结束后，安妮的父亲决定完成女儿的遗愿——将这本日记出版问世。安妮最后一篇日记写于1944年8月1日，《安妮日记》记录下了在纳粹统治下，人民苦难的战时生活，成为仅次于圣经的一本最畅销的读物。?
https://movie.douban.com/subject/1937502/,追风筝的人,1978年阿富汗喀布尔，阿米尔是富家少爷，仆人Ali的儿子哈桑是 他忠实的跟班与玩伴。二人参加了一场传统的斗风筝比赛，Amir经历了终身难忘的事情，两人的命运随之改变：随着阿富汗战争的爆发，Amir和父亲移民到美国，过上了新的生活。电话是父亲的老朋友打来的，希望Amir能够到阿富汗去找哈桑的儿子，等待阿米尔的，除了满目疮痍的家乡、不堪回首的往事，还有难以启齿的秘密
https://movie.douban.com/subject/1292850/,危情十日,　畅销书作家保罗?谢尔顿（詹姆斯?凯恩 James Caan 饰）带着他的最新作品《米瑟莉》驱车走在回家的路上。途中他遭遇了可怕的暴风雪，轿车发生侧翻事故，保罗的双腿严重受伤，幸好被独居在附近山顶的护士安妮?威尔克斯（凯西?贝茨 Kathy Bates 饰）及时相救。安妮是保罗的头号书迷，在她的悉心照顾下，保罗的伤势日渐好转。但当她获悉喜爱的女主人公在保罗的新书中已经死亡，却难以遏制心中的怒火，通过各种手段向保罗施加报复，逐渐将作家逼向了绝望……?
https://movie.douban.com/subject/1300374/,绿里奇迹,狱监保罗（汤姆?汉克斯 Tom Hanks 饰）这天迎来了一位不平凡的杀人犯――约翰?考夫利（迈克?克拉克?邓肯 Michael Clarke Duncan 饰）。约翰因杀了两名幼女被判死刑来到了这座著名的冷山监狱，监狱里有一片称为“绿里”的绿地，绿地那头就是刑场。?约翰不仅不像想象中的凶残，相反，他出奇的温厚、机智。约翰的到来给狱中的各人带来了天翻地覆的变化：为老囚犯特里沃的小老鼠注入了生命的强度，给特里沃最后的人生带来最后的慰籍；神奇的拯救了被病痛折磨的保罗和马琳达；将金保斯从死神手中拉了回来……保罗这些天也从约翰身上看到了人生的真谛。 
https://movie.douban.com/subject/1299879/,蜘蛛女之吻,拉丁美洲某国的监狱里，同性恋猥亵犯莫利纳（William Hurt 饰）与革命组织领导人瓦伦丁（Raul Julia 饰）共处一室，闲暇时莫利纳讲述一部电影的剧情聊以解闷，这部老电影中包含的纳粹观点让瓦伦丁明显不适，但随着两人的相处，瓦伦丁渐渐理解了莫利纳的立场。由于瓦伦丁身份特殊，狱方暂停对他的拷打，改为用旁敲侧击的方式套取情报，而莫利纳也是他们计划中的一环，这段时间里，莫利纳同狱方周旋获得些许好处，并最终让自己离开了监狱，被释放前莫利纳借蜘蛛女的故事表白了心迹，同时也将自己推入危险的边缘
https://movie.douban.com/subject/1457218/,夏洛特的网,小女孩阿芬家的母猪在春天生下了一窝11只小猪，母猪只有十个奶头，最瘦弱的一只小猪没奶吃，阿芬爸爸准备将其杀掉。阿芬救下了小猪，帮它取名韦宝，亲自喂养。?随着小猪慢慢长大，阿芬不能再在家里养韦宝了，阿芬只好把韦宝送到隔壁舅舅的农场里继续饲养。韦宝天真烂漫，很快就以其热情、开朗的性格和农场里的动物成了好朋友。幸福快乐的时光很快过去，韦宝从其他动物口中得知春天出生的小猪圣诞节前就会被杀掉制熏肉。韦宝的好朋友蜘蛛莎莉承诺会让韦宝看到冬天的雪。在老鼠的帮助下，莎莉织出了各种各样神奇的字来形容韦宝，引来人们争相观看，韦宝最终能否看到冬天的雪
https://movie.douban.com/subject/1306969/,惊天核网,1973年的第四次中东战争中，一架携带着核武器的以色列战机在叙利亚被击毁，核弹随之便被时间和风沙掩埋。然而29年后，核弹却被一对平民夫妇掘起，并廉价变卖给军火商，最后兜售给了恐怖分子，而这些恐怖分子正在策划一场在美国繁华集会地点的核爆，并将其嫁祸给俄罗斯，意在挑起新一轮世界大战。年轻警觉的CIA情报分析师杰克·瑞恩（本·阿弗莱克 Ben Affleck 饰）在与俄罗斯新任总统会面时，隐约感到事有蹊跷，并通过眼线很快洞察了恐怖分子的惊天阴谋。然而瑞恩的判断却未能得到局里的重视，在一筹莫展之际，他得到了资深睿智的老分析顾问威廉·卡伯特（摩根·弗里曼 Morgan Freeman 饰）的信任与合作，然而仅凭他们二人之力，能否赶在恐怖分子下手前找到核弹，阻止这一毁灭性的悲剧发生呢？?
https://movie.douban.com/subject/1297513/,午夜善恶花园,这部文艺电影透露着浓浓的美国南方历史风味。富豪吉姆（凯文?斯帕西饰）举办了一个盛大的圣诞派对，然而在这个热闹派对的午夜，却发生了一场命案。所有的矛头都指向了吉姆，吉姆委托当晚到场的记者约翰（约翰?库萨克饰）搜集证据帮助自己，在约翰的求证过程中，却发现了被害者和主人吉姆之间的秘密关系，当搜证继续进行，吉姆自己却曝出了一个内幕，使得案件继续陷入迷雾。在这个南方小镇的午夜，究竟隐藏着怎样的善与恶，爱与恨，怎样的人性与阴谋
https://movie.douban.com/subject/1293815/,完美风暴,五位船员在茫茫大海中和狂风巨浪搏斗的故事。其中，船长是一个叫比利（乔治·克鲁尼 George Clooney饰）的男人。他刚刚结识了新女友，急需钱来过上新生活。然而附近海域的捕鱼量却一直不景气。除了船长，其余4名船员眼下都需要钱来维持个人的生活。于是，他们决定开往一个相距甚远的海域，就冲着那里丰富的鱼资源。?　富贵险中求，尽管比利知道前方可能有风暴，比利还是坚决的往前行使。然而，真实情况比他想象的还要糟糕：风暴异常狂暴，他们正在面临出海生涯以来最为严峻的考验。友情和爱情，在这场风暴中愈磨愈坚
https://movie.douban.com/subject/1958437/,安静的美国人,一位天真的年轻美国人，一位愤世嫉俗的老英国外交官在1952年越南和一个美丽的年轻女孩的政治上存在分歧，这部改编自格雷厄姆·格林关于美国在战前印度支那的外交政策失败的预言小说，在这部小说中，奥迪·墨菲扮演了一个天真的年轻美国人，与年长的、愤世嫉俗的迈克尔·雷德格雷夫相反。他们在对一个年轻女子的竞争中，对越南人民的心灵和思想进行了广泛的不同意见。墨菲想要改革她，让她成为典型的中产阶级美国家庭主妇;雷德格雷夫接受了她无法制定或保留一个政治理想的能力，同时也承诺她不会有真正的未来，他反对墨菲试图改变她。目前还不清楚墨菲是否只是他所表现出来的——一个笨拙的美国佬，或者是美国秘密行动的蓄意代理人
https://movie.douban.com/subject/3123230/,德伯家的苔丝,善良淳朴的农家姑娘苔丝（杰玛?阿特登 Gemma Arterton 饰），为了改变家人窘迫不堪的生活，在家人的劝说下去攀附有钱的亲戚德伯家族。被心性险恶的“堂哥”少爷亚历克（汉斯?麦瑟逊 Hans Matheson 饰）在密林里奸污怀孕。怀有身孕的苔丝回到父母的身边，生下的小孩却在不久后夭折，失去贞洁的苔丝在周围人的嘲笑和议论中艰难度日，心灵和肉体都遭受着巨大的伤害。南部奶牛场辛苦的劳作生活让苔丝痛苦的人生有了一个崭新的开始，并结识了英俊正直的安奇尔（埃迪?雷德梅恩 Eddie Redmayne 饰），与之相爱。新婚之夜苔丝向安奇尔坦白了自己的过去，原本企图获得原谅。生于基督教家庭的安奇尔无法接受事实，离开了苔丝。痛苦的苔丝又陷入了被过往的回忆折磨的绝望生活中。而伪善的亚力克此时又再度纠缠上了她…?
https://movie.douban.com/subject/1482101/,美好的一年,故事发生在风光惹人醉的法国普罗旺斯。伦敦证券师麦克斯（罗素·克劳 Russell Crowe 饰）作为遗产继承人的身份来到这里，虽然事业陷入低谷，但过世的叔叔留下的一大片葡萄园和一幢大房子，足够他卖出后获得一笔可观的收入。?他在这里住下的期间，与当地一个咖啡店女子芳妮（玛丽昂·歌迪亚 Marion Cotillard 饰）相谈甚欢。原来，童年时候芳妮曾经是麦克斯前来叔叔家时的玩伴。芳妮为麦克斯打开了一扇大门，让他重拾渐忘的往事，不再满脑子都是数字和金钱的游戏。麦克斯让心灵在这片美丽的土地上尽情呼吸，以往为名为利的生活渐渐退去。这时，叔叔的私生女（艾比·考尼什 Abbie Cornish 饰）从加州前来造访，并且有着明确的目的：得到葡萄园的继承权，麦克斯刚刚平静下来的生活是否又开始了名争暗斗，抑或在普罗旺斯这个美好的地方，美好的日子天天上演
https://movie.douban.com/subject/1293244/,消失的地平线,片中描写二次大战的一位英国外交官康威和一群民众在西藏高原上的一个小村落获救，在那里，他们找到了人类梦寐以求的香格里拉，即乌托邦。在香格里拉村四面环山的天然屏障下，使康威等人处在免于恐惧的状态中，远离战乱。三男一女开始了一次奇特，不可思议的历险，以致于他们自己都搞不懂是真实还是虚幻
https://movie.douban.com/subject/1302930/,老人与海,圣地亚哥是一位经验丰富的老渔夫，与名叫马洛林的小男孩是忘年交。在八十四天没有捕到鱼之后，一日，两人相约出海。那天运气极好的两人很快就钓到了一条巨大的大马林鱼。原以为能就此返航的两人没想到捕获的大鱼却引来了鲨鱼的围攻，猛烈的进攻似乎咄咄逼人般胁迫圣地亚哥放弃到手的大鱼。而老渔夫也并没有示弱。即便一条肥美的大鱼最后只被鲨鱼啃食得只剩骨架，圣地亚哥也没有放弃这条来之不易的大鱼。?
https://movie.douban.com/subject/1293626/,最长的一天,影片描绘的是登陆诺曼底的第一天所发生的事件，所谓最长的一天是该片分别从盟军和德军双方面的角度同时描述诺曼第登陆这一历史战役的来龙去脉，以及双方在此期间的重要反应，手法平实，场面逼真，让整个事件在观众眼前重现。并且粗中有细，无论是决策的将军还是登陆的士兵都写得栩栩如生：英军战机低空飞过攻击；美国特种部队遭德军射击；一群法国修女冒着枪林弹雨抢救联军伤兵……
https://movie.douban.com/subject/1309101/,查理和巧克力工厂,威利?王卡（强尼?戴普 饰）是一位伟大的巧克力发明人和制造商，经营着全世界最大的巧克力工厂——王卡巧克力工厂。那是座神秘的工厂，大门紧锁，15年来，从来没有看见有工人从大门进去或出来过，可是却能闻到浓郁的巧克力香味。工厂出产的旺卡牌巧克力销往世界各地，深受孩子们的喜爱。?有一天，威利?旺卡先生贴出告示：他在出产的巧克力里面埋藏了五张金券，谁吃到了，就有机会参观工厂，还能得到足够吃一辈子的巧克力糖和其他糖果。小孩子们疯狂抢购，最终五个小客人成为幸运儿。其中有一个小客人叫查理（弗莱迪?海默 饰），家庭非常贫寒，在经历两次失败后，他发现了最后一张金券，巧克力工厂的大门因此为他打开。五个孩子开始在这个魔幻工厂中冒险，吸引他们的除了神奇壮观的巧克力制造世界之外，还有威利?王卡的“神秘礼物”
https://movie.douban.com/subject/1301420/,无名英雄,伯尼（达斯汀·霍夫曼 Dustin Hoffman 饰）是一名游手好闲的小偷，某天，一架飞机因为恶劣的天气而被迫降落，伯尼顺手帮助了一些受伤的乘客，但其实他此行的目的其实是想看看这里是否有利可图。之后，心中有鬼的伯尼匆匆离开了现场，可是，他的所作所为却深深的印在了女记者盖尔（吉娜·戴维斯 Geena Davis 饰）的眼中。?　　盖尔被伯尼这种“做好事不留名”的壮举深深地打动了，顺利抵达之后，她决定不惜一切代价找到这位无名英雄。约翰（安迪·加西亚 Andy Garcia 饰）是一名无所事事的流浪汉，他听闻了伯尼的义举，指望着能够冒名顶替捞点好处。约翰的这一诡计最终能够得逞吗
https://movie.douban.com/subject/1293116/,告别武器,亨利（加里·库柏 Gary Cooper 饰）是一位热血沸腾的青年，战争爆发了，他自愿前往意大利，成为了一名救护车驾驶员。在意大利，亨利结识了名为凯瑟琳（海伦·海丝 Helen Hayes 饰）的美丽护士，之后，亨利因为受伤被送进了米兰医院，在那里，他和凯瑟琳重逢了。?住院期间，亨利和凯瑟琳坠入了情网，凯瑟琳的腹中亦怀上了亨利的骨肉。伤愈之后，亨利回到了战场，却发现我军的士气大跌，处处弥漫着惨淡的气氛。上司开始大量处决涉嫌逃跑的士兵，亨利亦难以幸免，他侥幸逃脱了自己人的枪子，他决定找到凯瑟琳，两人逃离战场，去过他们与世无争的日子。然而，意大利警察的追捕紧随其后，两人踏上了逃亡的旅途
